"jobpostnr","nodeid","word","tag"
38,28,"gathering","I-SKILL"
38,29,"preparation","O"
38,30,"of","O"
38,31,"questionnaires","O"
38,32,"data","B-SKILL"
38,33,"collection","I-SKILL"
38,34,"procedures","O"
38,35,"among","O"
38,36,"other","O"
38,37,"aspects","O"
38,38,"collect","O"
38,39,"local","O"
38,40,"studies","B-SKILL"
38,41,"reports","I-SKILL"
38,42,"on","O"
38,43,"irregular","O"
38,44,"migration","O"
38,45,"and","O"
38,46,"extract","O"
38,47,"relevant","O"
38,48,"data","O"
38,49,"conduct","O"
38,50,"meetings","O"
38,51,"focus","B-SKILL"
38,52,"groups","I-SKILL"
38,53,"and","O"
38,54,"interviews","O"
38,55,"with","O"
38,56,"the","O"
38,57,"relevant","O"
38,58,"government","B-SKILL"
38,59,"institutions","O"
38,60,"and","O"
38,61,"foreign","O"
38,62,"consulates","O"
38,63,"conduct","O"
38,64,"interviews","O"
38,65,"with","O"
38,66,"irregular","O"
38,67,"migrants","O"
38,68,"residing","O"
38,69,"in","O"
38,70,"armenia","O"
38,71,"prepare","O"
38,72,"progressive","B-SKILL"
38,73,"reports","I-SKILL"
38,74,"on","O"
38,75,"implementation","O"
38,76,"of","O"
38,77,"the","O"
38,78,"activities","O"
38,79,"to","O"
38,80,"iom","O"
38,81,"armenia","O"
38,82,"produce","O"
38,83,"a","O"
38,84,"baseline","O"
38,85,"survey","B-SKILL"
38,86,"report","O"
38,87,"meet","O"
38,88,"the","O"
38,89,"deadlines","O"
38,90,"set","O"
38,91,"for","O"
38,92,"the","O"
38,93,"assignments","O"
38,94,"ensure","O"
38,95,"tangible","O"
38,96,"and","O"
38,97,"measurable","O"
38,98,"output","O"
38,99,"of","O"
38,100,"the","O"
38,101,"work","O"
38,102,"assignment","O"
38,103,"prepare","O"
38,104,"report","O"
38,105,"containing","O"
38,106,"requested","O"
38,107,"data","O"
38,108,"provide","O"
38,109,"realistic","O"
38,110,"delivery","O"
38,111,"dates","O"
38,112,"and","O"
38,113,"details","O"
38,114,"as","O"
38,115,"to","O"
38,116,"how","O"
38,117,"the","O"
38,118,"work","O"
38,119,"must","O"
38,120,"be","O"
38,121,"delivered","O"
39,1,"help","B-SKILL"
39,2,"the","O"
39,3,"hotel","B-SKILL"
39,4,"managers","I-SKILL"
39,5,"to","O"
39,6,"comment","B-SKILL"
39,7,"tax","O"
39,8,"issues","O"
39,9,"follow","O"
39,10,"up","O"
39,11,"the","O"
39,12,"accepted","O"
39,13,"standards","O"
39,14,"and","O"
39,15,"sop","O"
39,16,"regulate","O"
39,17,"relations","O"
39,18,"with","O"
39,19,"the","O"
39,20,"ministry","O"
39,21,"of","O"
39,22,"state","O"
39,23,"revenues","O"
39,24,"submit","O"
39,25,"reports","O"
39,26,"required","O"
39,27,"by","O"
39,28,"ra","O"
39,29,"legislation","B-SKILL"
39,30,"to","O"
39,31,"the","O"
39,32,"regional","O"
39,33,"department","O"
39,34,"of","O"
39,35,"the","O"
39,36,"ministry","O"
39,37,"of","O"
39,38,"state","O"
39,39,"revenues","O"
39,40,"inform","O"
39,41,"the","O"
39,42,"director","O"
39,43,"of","O"
39,44,"finance","B-SKILL"
39,45,"and","O"
39,46,"assistant","O"
39,47,"controller","O"
39,48,"about","O"
39,49,"the","O"
39,50,"changes","O"
39,51,"in","O"
39,52,"tax","O"
39,53,"legislation","B-SKILL"
39,54,"of","O"
39,55,"ra","O"
39,56,"which","O"
39,57,"can","O"
39,58,"affect","O"
39,59,"the","O"
39,60,"hotel","O"
39,61,"tax","O"
39,62,"obligations","O"
39,63,"follow","O"
39,64,"up","O"
39,65,"the","O"
39,66,"availability","O"
39,67,"of","O"
39,68,"all","O"
39,69,"hotel","O"
39,70,"licenses","B-SKILL"
39,71,"and","O"
39,72,"other","O"
39,73,"necessary","O"
39,74,"documents","B-SKILL"
39,75,"prepare","I-SKILL"
39,76,"reports","O"
39,77,"to","O"
39,78,"be","O"
39,79,"submitted","O"
39,80,"to","O"
39,81,"the","O"
39,82,"national","O"
39,83,"statistical","B-SKILL"
39,84,"department","O"
39,85,"of","O"
39,86,"ra","O"
39,87,"participate","O"
39,88,"in","O"
39,89,"audit","B-SKILL"
39,90,"carried","O"
39,91,"out","O"
39,92,"in","O"
39,93,"accordance","O"
39,94,"with","O"
39,95,"hotel","O"
39,96,"sop","O"
39,97,"run","O"
39,98,"hotels","O"
39,99,"archive","B-SKILL"
39,100,"and","O"
39,101,"remove","O"
39,102,"expired","O"
39,103,"archive","B-SKILL"
39,104,"according","O"
39,105,"to","O"
39,106,"the","O"
39,107,"ra","O"
39,108,"legislation","B-SKILL"
39,109,"and","O"
39,110,"hotel","O"
39,111,"sop","O"
39,112,"with","O"
39,113,"the","O"
39,114,"general","O"
39,115,"cashier","O"
39,116,"participate","O"
39,117,"in","O"
39,118,"opening","O"
39,119,"of","O"
39,120,"cash","O"
39,121,"envelopes","O"
39,122,"dropped","O"
39,123,"into","O"
39,124,"the","O"
39,125,"safe","B-SKILL"
40,1,"welcome","O"
40,2,"new","O"
40,3,"clients","O"
40,4,"present","O"
40,5,"information","O"
40,6,"on","O"
40,7,"offered","O"
40,8,"goods","O"
40,9,"and","O"
40,10,"services","O"
40,11,"answer","B-SKILL"
40,12,"telephone","I-SKILL"
40,13,"calls","O"
40,14,"manage","B-SKILL"
40,15,"the","O"
40,16,"sales","B-SKILL"
40,17,"hall","O"
40,18,"assist","O"
40,19,"in","O"
40,20,"clerical","B-SKILL"
40,21,"work","I-SKILL"
40,22,"of","O"
40,23,"the","O"
40,24,"office","O"
40,25,"maintain","O"
40,26,"the","O"
40,27,"correspondence","O"
41,1,"participate","O"
41,2,"in","O"
41,3,"all","O"
41,4,"cycles","O"
41,5,"of","O"
41,6,"software","B-SKILL"
41,7,"design","I-SKILL"
41,8,"and","O"
41,9,"development","O"
41,10,"design","O"
41,11,"and","O"
41,12,"build","O"
41,13,"reusable","O"
41,14,"modules","O"
41,15,"to","O"
41,16,"be","O"
41,17,"used","O"
41,18,"throughout","O"
41,19,"company","O"
41,20,"web","O"
41,21,"sites","O"
41,22,"contribute","O"
41,23,"to","O"
41,24,"the","O"
41,25,"continuous","B-SKILL"
41,26,"improvement","I-SKILL"
41,27,"of","O"
41,28,"software","B-SKILL"
41,29,"engineering","I-SKILL"
41,30,"practices","O"
41,31,"and","O"
41,32,"tools","O"
41,33,"responsible","O"
41,34,"for","O"
41,35,"bug","O"
41,36,"fixing","O"
42,1,"responsibilities","B-SKILL"
42,2,"include","O"
42,3,"but","O"
42,4,"are","O"
42,5,"not","O"
42,6,"limited","O"
42,7,"to","O"
42,8,"the","O"
42,9,"following","O"
42,10,"install","B-SKILL"
42,11,"configure","O"
42,12,"operate","B-SKILL"
42,13,"and","O"
42,14,"maintain","O"
42,15,"the","O"
42,16,"hardware","O"
42,17,"and","O"
42,18,"the","O"
42,19,"it","O"
42,20,"services","B-SKILL"
42,21,"infrastructure","I-SKILL"
42,22,"as","O"
42,23,"well","O"
42,24,"as","O"
42,25,"the","O"
42,26,"ip","O"
42,27,"connectivity","O"
42,28,"services","O"
42,29,"of","O"
42,30,"the","O"
42,31,"center","O"
42,32,"monitor","O"
42,33,"and","O"
42,34,"optimize","O"
42,35,"system","O"
42,36,"s","O"
42,37,"performance","B-SKILL"
42,38,"manage","I-SKILL"
42,39,"auditing","I-SKILL"
42,40,"processes","O"
42,41,"and","O"
42,42,"security","O"
42,43,"incidents","O"
42,44,"perform","O"
42,45,"information","O"
42,46,"backups","O"
42,47,"in","O"
42,48,"accordance","O"
42,49,"with","O"
42,50,"established","O"
42,51,"procedures","O"
42,52,"develop","O"
42,53,"technical","O"
42,54,"specifications","O"
42,55,"and","O"
42,56,"manage","B-SKILL"
42,57,"the","O"
42,58,"implementation","O"
42,59,"of","O"
42,60,"it","O"
42,61,"services","O"
43,1,"regularly","O"
43,2,"contribute","O"
43,3,"to","O"
43,4,"and","O"
43,5,"conduct","O"
43,6,"technical","O"
43,7,"reviews","B-SKILL"
43,8,"design","I-SKILL"
43,9,"reviews","I-SKILL"
43,10,"code","I-SKILL"
43,11,"reviews","I-SKILL"
43,12,"within","O"
43,13,"the","O"
43,14,"organization","O"
43,15,"review","B-SKILL"
43,16,"coding","I-SKILL"
43,17,"standards","O"
43,18,"design","O"
43,19,"principles","O"
43,20,"and","O"
43,21,"source","B-SKILL"
43,22,"code","I-SKILL"
43,23,"analysis","O"
43,24,"tools","O"
43,25,"through","O"
43,26,"to","O"
43,27,"the","O"
43,28,"use","O"
43,29,"of","O"
43,30,"continuous","B-SKILL"
43,31,"integration","I-SKILL"
43,32,"automated","I-SKILL"
43,33,"unit","I-SKILL"
43,34,"testing","I-SKILL"
43,35,"and","O"
43,36,"code","B-SKILL"
43,37,"coverage","I-SKILL"
43,38,"tools","O"
43,39,"analyze","O"
43,40,"and","O"
43,41,"troubleshoot","O"
43,42,"existing","O"
43,43,"processes","O"
43,44,"and","O"
43,45,"optimize","O"
43,46,"code","O"
43,47,"in","O"
43,48,"order","O"
43,49,"to","O"
43,50,"improve","B-SKILL"
43,51,"performance","I-SKILL"
43,52,"whenever","O"
43,53,"required","O"
43,54,"be","O"
43,55,"responsible","O"
43,56,"for","O"
43,57,"defining","B-SKILL"
43,58,"software","I-SKILL"
43,59,"specifications","I-SKILL"
43,60,"functional","I-SKILL"
43,61,"design","I-SKILL"
43,62,"etc","O"
43,63,"in","O"
43,64,"addition","O"
43,65,"to","O"
43,66,"coding","O"
43,67,"responsibilities","O"
43,68,"ensure","O"
43,69,"systems","O"
43,70,"are","O"
43,71,"designed","O"
43,72,"and","O"
43,73,"developed","O"
43,74,"in","O"
43,75,"compliance","O"
43,76,"with","O"
43,77,"corporate","B-SKILL"
43,78,"security","I-SKILL"
43,79,"and","O"
43,80,"privacy","O"
43,81,"policies","O"
43,82,"analyze","O"
43,83,"and","O"
43,84,"design","O"
43,85,"core","O"
43,86,"architecture","B-SKILL"
43,87,"components","I-SKILL"
43,88,"solve","O"
43,89,"major","O"
43,90,"technical","O"
43,91,"problems","O"
43,92,"work","O"
43,93,"closely","O"
43,94,"with","O"
43,95,"project","B-SKILL"
43,96,"manager","I-SKILL"
43,97,"team","I-SKILL"
43,98,"leaders","O"
43,99,"technical","O"
43,100,"project","B-SKILL"
43,101,"manager","I-SKILL"
43,102,"and","O"
43,103,"all","O"
43,104,"the","O"
43,105,"architects","O"
43,106,"ensure","O"
43,107,"designs","O"
43,108,"are","O"
43,109,"fully","O"
43,110,"documented","O"
43,111,"and","O"
43,112,"software","O"
43,113,"is","O"
43,114,"developed","O"
43,115,"using","O"
43,116,"best","B-SKILL"
43,117,"practices","I-SKILL"
44,1,"participate","O"
44,2,"in","O"
44,3,"the","O"
44,4,"daily","O"
44,5,"treatment","O"
44,6,"of","O"
44,7,"the","O"
44,8,"drug","B-SKILL"
44,9,"resistant","I-SKILL"
44,10,"dr","I-SKILL"
44,11,"patients","O"
44,12,"in","O"
44,13,"polyclinics","O"
44,14,"and","O"
44,15,"homes","O"
44,16,"treatment","O"
44,17,"includes","O"
44,18,"providing","O"
44,19,"tuberculosis","B-SKILL"
44,20,"tb","O"
44,21,"education","O"
44,22,"and","O"
44,23,"dr","B-SKILL"
44,24,"tb","O"
44,25,"medication","O"
44,26,"under","O"
44,27,"directly","B-SKILL"
44,28,"observed","I-SKILL"
44,29,"treatment","O"
44,30,"dot","B-SKILL"
44,31,"the","O"
44,32,"management","B-SKILL"
44,33,"of","O"
44,34,"side","O"
44,35,"effect","O"
44,36,"treatment","O"
44,37,"sputum","B-SKILL"
44,38,"follow","O"
44,39,"up","O"
44,40,"and","O"
44,41,"providing","O"
44,42,"general","O"
44,43,"nursing","B-SKILL"
44,44,"care","I-SKILL"
44,45,"as","O"
44,46,"needed","O"
44,47,"ensure","O"
44,48,"the","O"
44,49,"principles","O"
44,50,"of","O"
44,51,"dot","B-SKILL"
44,52,"are","O"
44,53,"being","O"
44,54,"practiced","O"
44,55,"appropriately","O"
44,56,"through","O"
44,57,"ongoing","O"
44,58,"education","O"
44,59,"and","O"
44,60,"consistent","O"
44,61,"monitoring","O"
44,62,"of","O"
44,63,"drug","O"
44,64,"distribution","O"
44,65,"and","O"
44,66,"documentation","O"
44,67,"discuss","O"
44,68,"the","O"
44,69,"medical","O"
44,70,"care","B-SKILL"
44,71,"plan","I-SKILL"
44,72,"and","O"
44,73,"ongoing","O"
44,74,"treatment","O"
44,75,"changes","O"
44,76,"with","O"
44,77,"patient","O"
44,78,"and","O"
44,79,"family","O"
44,80,"work","O"
44,81,"in","O"
44,82,"collaboration","B-SKILL"
44,83,"with","O"
44,84,"the","O"
44,85,"moh","O"
44,86,"staff","O"
44,87,"in","O"
44,88,"order","O"
44,89,"to","O"
44,90,"provide","O"
44,91,"optimal","O"
44,92,"care","O"
44,93,"and","O"
44,94,"follow","O"
44,95,"up","O"
44,96,"of","O"
44,97,"patients","O"
44,98,"collaborate","B-SKILL"
44,99,"with","O"
44,100,"the","O"
44,101,"medical","O"
44,102,"and","O"
44,103,"psychosocial","O"
44,104,"teams","O"
44,105,"regarding","O"
44,106,"the","O"
44,107,"needs","O"
44,108,"of","O"
44,109,"the","O"
44,110,"patients","O"
44,111,"in","O"
44,112,"the","O"
44,113,"ambulatory","O"
44,114,"setting","O"
44,115,"work","O"
44,116,"in","O"
44,117,"collaboration","B-SKILL"
44,118,"with","O"
44,119,"the","O"
44,120,"msf","O"
44,121,"doctor","O"
44,122,"and","O"
44,123,"expatriate","O"
44,124,"nurse","B-SKILL"
44,125,"to","O"
44,126,"follow","O"
44,127,"the","O"
44,128,"monthly","O"
44,129,"tb","O"
44,130,"statistics","B-SKILL"
44,131,"conduct","O"
44,132,"tb","O"
44,133,"training","B-SKILL"
44,134,"programs","I-SKILL"
44,135,"workshops","O"
44,136,"and","O"
44,137,"continuing","B-SKILL"
44,138,"education","I-SKILL"
44,139,"occasionally","O"
44,140,"work","O"
44,141,"on","O"
44,142,"saturdays","O"
44,143,"and","O"
44,144,"holidays","O"
44,145,"perform","O"
44,146,"other","O"
44,147,"duties","O"
44,148,"and","O"
44,149,"responsibilities","O"
44,150,"as","O"
44,151,"required","O"
45,1,"ensure","O"
45,2,"that","O"
45,3,"the","O"
45,4,"rated","B-SKILL"
45,5,"calls","I-SKILL"
45,6,"sms","I-SKILL"
45,7,"and","O"
45,8,"gprs","B-SKILL"
45,9,"records","O"
45,10,"are","O"
45,11,"successfully","O"
45,12,"loaded","O"
45,13,"in","O"
45,14,"the","O"
45,15,"billing","B-SKILL"
45,16,"system","I-SKILL"
45,17,"with","O"
45,18,"the","O"
45,19,"correct","O"
45,20,"cdr","O"
45,21,"parameters","B-SKILL"
45,22,"and","O"
45,23,"conditions","O"
45,24,"ensure","O"
45,25,"that","O"
45,26,"the","O"
45,27,"provisioning","O"
45,28,"manager","B-SKILL"
45,29,"application","O"
45,30,"is","O"
45,31,"working","O"
45,32,"properly","O"
45,33,"ensure","O"
45,34,"that","O"
45,35,"the","O"
45,36,"vas","O"
45,37,"partner","O"
45,38,"short","O"
45,39,"numbers","B-SKILL"
45,40,"are","O"
45,41,"activated","O"
45,42,"terminated","O"
45,43,"according","O"
45,44,"to","O"
45,45,"requests","O"
45,46,"ensure","O"
45,47,"proper","O"
45,48,"operation","B-SKILL"
45,49,"of","O"
45,50,"the","O"
45,51,"mediation","B-SKILL"
45,52,"device","O"
45,53,"such","O"
45,54,"as","O"
45,55,"files","B-SKILL"
45,56,"transfers","I-SKILL"
45,57,"reprocessing","O"
45,58,"of","O"
45,59,"missing","O"
45,60,"files","O"
45,61,"create","O"
45,62,"mediation","B-SKILL"
45,63,"log","O"
45,64,"generate","B-SKILL"
45,65,"report","I-SKILL"
45,66,"on","O"
45,67,"daily","O"
45,68,"basis","O"
45,69,"process","O"
45,70,"and","O"
45,71,"check","O"
45,72,"the","O"
45,73,"dump","O"
45,74,"files","O"
45,75,"on","O"
45,76,"daily","O"
45,77,"basis","O"
45,78,"ensure","O"
45,79,"that","O"
45,80,"all","O"
45,81,"provisioning","O"
45,82,"commands","O"
45,83,"in","O"
45,84,"the","O"
45,85,"billing","B-SKILL"
45,86,"database","O"
45,87,"are","O"
45,88,"successfully","O"
45,89,"executed","O"
45,90,"on","O"
45,91,"the","O"
45,92,"network","B-SKILL"
45,93,"elements","I-SKILL"
45,94,"to","O"
45,95,"minimize","O"
45,96,"the","O"
45,97,"queue","O"
45,98,"reprocess","O"
45,99,"and","O"
45,100,"rerate","O"
45,101,"rejected","O"
45,102,"and","O"
45,103,"wrong","O"
45,104,"rated","O"
45,105,"records","B-SKILL"
45,106,"manage","I-SKILL"
45,107,"sim","O"
45,108,"cards","O"
45,109,"input","O"
45,110,"file","B-SKILL"
45,111,"generation","I-SKILL"
45,112,"loading","O"
45,113,"to","O"
45,114,"the","O"
45,115,"billing","B-SKILL"
45,116,"database","O"
45,117,"profile","O"
45,118,"modification","O"
45,119,"and","O"
45,120,"batch","O"
45,121,"activation","O"
46,1,"under","O"
46,2,"direct","O"
46,3,"supervision","B-SKILL"
46,4,"of","O"
46,5,"the","O"
46,6,"national","O"
46,7,"program","B-SKILL"
46,8,"manager","I-SKILL"
46,9,"develop","I-SKILL"
46,10,"the","O"
46,11,"overall","O"
46,12,"framework","O"
46,13,"of","O"
46,14,"training","B-SKILL"
46,15,"and","I-SKILL"
46,16,"development","I-SKILL"
46,17,"component","O"
46,18,"of","O"
46,19,"the","O"
46,20,"recap","O"
46,21,"program","O"
46,22,"prepare","O"
46,23,"calendar","O"
46,24,"of","O"
46,25,"training","O"
46,26,"activities","O"
46,27,"and","O"
46,28,"communicate","B-SKILL"
46,29,"it","O"
46,30,"to","O"
46,31,"the","O"
46,32,"partner","O"
46,33,"ngo","O"
46,34,"and","O"
46,35,"stakeholders","O"
46,36,"design","O"
46,37,"training","O"
46,38,"activities","O"
46,39,"propose","O"
46,40,"locally","O"
46,41,"and","O"
46,42,"age","O"
46,43,"appropriate","O"
46,44,"activities","O"
46,45,"with","O"
46,46,"time","B-SKILL"
46,47,"estimate","I-SKILL"
46,48,"and","O"
46,49,"resources","O"
46,50,"required","O"
46,51,"outsource","B-SKILL"
46,52,"trainers","O"
46,53,"for","O"
46,54,"various","O"
46,55,"classes","O"
46,56,"and","O"
46,57,"work","O"
46,58,"with","O"
46,59,"the","O"
46,60,"trainers","O"
46,61,"and","O"
46,62,"stakeholders","O"
46,63,"to","O"
46,64,"review","O"
46,65,"and","O"
46,66,"approve","O"
46,67,"training","O"
46,68,"materials","B-SKILL"
46,69,"design","I-SKILL"
46,70,"facilitators","O"
46,71,"recruitment","B-SKILL"
46,72,"process","I-SKILL"
46,73,"including","O"
46,74,"posting","O"
46,75,"advertisements","B-SKILL"
46,76,"defining","O"
46,77,"criteria","O"
46,78,"of","O"
46,79,"selection","O"
46,80,"and","O"
46,81,"formation","O"
46,82,"of","O"
46,83,"interview","O"
46,84,"recruitment","O"
46,85,"board","O"
46,86,"check","O"
46,87,"references","O"
46,88,"for","O"
46,89,"trainers","O"
46,90,"and","O"
46,91,"facilitators","O"
46,92,"as","O"
46,93,"well","O"
46,94,"as","O"
46,95,"negotiate","B-SKILL"
46,96,"the","O"
46,97,"conditions","O"
46,98,"ensure","O"
46,99,"transparent","O"
46,100,"and","O"
46,101,"active","O"
46,102,"recruitment","O"
46,103,"of","O"
46,104,"trainers","O"
46,105,"and","O"
46,106,"attendees","O"
46,107,"overseeing","O"
46,108,"their","O"
46,109,"services","O"
46,110,"performance","O"
46,111,"ensure","O"
46,112,"high","O"
46,113,"participation","O"
46,114,"of","O"
46,115,"beneficiary","O"
46,116,"children","O"
46,117,"and","O"
46,118,"their","O"
46,119,"parents","O"
46,120,"in","O"
46,121,"accordance","O"
46,122,"with","O"
46,123,"the","O"
46,124,"requirements","O"
46,125,"of","O"
46,126,"the","O"
46,127,"program","O"
46,128,"plan","B-SKILL"
46,129,"and","O"
46,130,"pay","O"
46,131,"frequent","O"
46,132,"visits","O"
46,133,"to","O"
46,134,"target","B-SKILL"
46,135,"schools","O"
46,136,"ensuring","O"
46,137,"quality","O"
46,138,"and","O"
46,139,"timely","O"
46,140,"implementation","O"
46,141,"of","O"
46,142,"program","O"
46,143,"activities","O"
46,144,"associated","O"
46,145,"with","O"
46,146,"training","B-SKILL"
46,147,"development","I-SKILL"
46,148,"and","O"
46,149,"awareness","O"
46,150,"raising","O"
46,151,"promote","O"
46,152,"and","O"
46,153,"advocate","O"
46,154,"program","O"
46,155,"activities","O"
46,156,"in","O"
46,157,"the","O"
46,158,"communities","O"
46,159,"collect","O"
46,160,"and","O"
46,161,"analyze","O"
46,162,"participants","O"
46,163,"feedback","O"
46,164,"on","O"
46,165,"the","O"
46,166,"training","O"
46,167,"and","O"
46,168,"incorporate","O"
46,169,"suggestions","O"
46,170,"in","O"
46,171,"the","O"
46,172,"training","B-SKILL"
46,173,"package","I-SKILL"
46,174,"assist","O"
46,175,"the","O"
46,176,"national","O"
46,177,"program","B-SKILL"
46,178,"manager","I-SKILL"
46,179,"in","O"
46,180,"preparation","O"
46,181,"of","O"
46,182,"periodic","O"
46,183,"programmatic","O"
46,184,"reports","O"
46,185,"to","O"
46,186,"donor","O"
46,187,"and","O"
46,188,"ensure","O"
46,189,"that","O"
46,190,"information","O"
46,191,"provided","O"
46,192,"is","O"
46,193,"up","O"
46,194,"to","O"
46,195,"date","O"
46,196,"and","O"
46,197,"accurate","O"
47,1,"actively","O"
47,2,"inform","O"
47,3,"doctors","O"
47,4,"and","O"
47,5,"pharmacists","O"
47,6,"of","O"
47,7,"the","O"
47,8,"need","O"
47,9,"of","O"
47,10,"exclusive","O"
47,11,"breastfeeding","O"
47,12,"for","O"
47,13,"the","O"
47,14,"first","O"
47,15,"6","O"
47,16,"months","O"
47,17,"of","O"
47,18,"life","O"
47,19,"and","O"
47,20,"its","O"
47,21,"extension","O"
47,22,"as","O"
47,23,"long","O"
47,24,"as","O"
47,25,"possible","O"
47,26,"in","O"
47,27,"case","B-SKILL"
47,28,"of","O"
47,29,"impossibility","O"
47,30,"of","O"
47,31,"breastfeeding","O"
47,32,"provide","O"
47,33,"doctors","O"
47,34,"and","O"
47,35,"pharmacists","O"
47,36,"with","O"
47,37,"a","O"
47,38,"clear","O"
47,39,"scientific","O"
47,40,"information","O"
47,41,"on","O"
47,42,"""nestle""","O"
47,43,"products","O"
47,44,"their","O"
47,45,"composition","O"
47,46,"and","O"
47,47,"advantages","O"
47,48,"based","O"
47,49,"on","O"
47,50,"the","O"
47,51,"who","O"
47,52,"code","O"
47,53,"of","O"
47,54,"marketing","O"
47,55,"of","O"
47,56,"breast","O"
47,57,"milk","O"
47,58,"substitutes","O"
47,59,"the","O"
47,60,"company","O"
47,61,"s","O"
47,62,"policies","O"
47,63,"and","O"
47,64,"procedures","O"
47,65,"and","O"
47,66,"the","O"
47,67,"local","O"
47,68,"legislation","O"
47,69,"of","O"
47,70,"armenia","B-SKILL"
47,71,"provide","O"
47,72,"a","O"
47,73,"clear","O"
47,74,"evidencebased","O"
47,75,"information","O"
47,76,"about","O"
47,77,"the","O"
47,78,"adverse","O"
47,79,"effects","O"
47,80,"of","O"
47,81,"the","O"
47,82,"improper","O"
47,83,"use","O"
47,84,"of","O"
47,85,"infant","O"
47,86,"formula","O"
48,1,"enhance","O"
48,2,"develop","O"
48,3,"and","O"
48,4,"implement","O"
48,5,"financial","O"
48,6,"policies","O"
48,7,"and","O"
48,8,"procedures","O"
48,9,"which","O"
48,10,"affect","O"
48,11,"positively","O"
48,12,"the","O"
48,13,"overall","O"
48,14,"performance","O"
48,15,"of","O"
48,16,"the","O"
48,17,"company","O"
48,18,"lead","O"
48,19,"and","O"
48,20,"direct","O"
48,21,"financial","B-SKILL"
48,22,"planning","I-SKILL"
